,sim,DiscountedCost,DiscountedQALY,LY,group
377,76,90508.99814,0.468023604,0.871818801,Chemo-Chemo
378,76,143916.8154,0.559504508,1.066328874,Chemo-TDxd
379,76,171357.2029,0.650411141,1.180232696,TDxD-Chemo
380,76,205552.4387,0.726321657,1.348191295,TDxD-SG
381,77,356522.7122,1.095289851,2.285565834,Super_TDXd
382,77,101969.0995,0.462939771,1.008953706,Chemo-Chemo
383,77,159661.2223,0.547762671,1.21684175,Chemo-TDxd
384,77,195831.3241,0.603995352,1.344447093,TDxD-Chemo
385,77,241520.0719,0.686100908,1.545271244,TDxD-SG
386,78,248685.7773,1.076672579,2.061668867,Super_TDXd
387,78,85075.15402,0.421578656,0.848660242,Chemo-Chemo
388,78,123759.1486,0.522521675,1.068014266,Chemo-TDxd
389,78,147794.3498,0.604641147,1.255882288,TDxD-Chemo
390,78,181664.4826,0.693388721,1.446975906,TDxD-SG
391,79,314857.8402,1.33005167,2.322059992,Super_TDXd
392,79,93814.9914,0.419348882,0.83342851,Chemo-Chemo
393,79,148490.884,0.584156143,1.160668314,Chemo-TDxd
394,79,178717.0522,0.711604372,1.31974667,TDxD-Chemo
395,79,209261.0021,0.767732792,1.432555358,TDxD-SG
396,80,270372.5975,0.936483093,1.900119664,Super_TDXd
397,80,95690.15064,0.433246795,0.904156947,Chemo-Chemo
398,80,144683.8851,0.520856577,1.093788702,Chemo-TDxd
399,80,168202.943,0.555322011,1.203701124,TDxD-Chemo
400,80,189276.4813,0.601011598,1.302297632,TDxD-SG
401,81,255439.8159,1.022984612,1.892074897,Super_TDXd
402,81,101207.8485,0.565538308,1.030641726,Chemo-Chemo
403,81,149208.6861,0.647732293,1.216178625,Chemo-TDxd
404,81,172699.8868,0.669869499,1.30542286,TDxD-Chemo
405,81,231441.9009,0.816406691,1.639668476,TDxD-SG
406,82,434738.692,1.551879132,2.543694569,Super_TDXd
407,82,97325.30698,0.457885261,0.892104789,Chemo-Chemo
408,82,207139.2878,0.681512779,1.361089358,Chemo-TDxd
409,82,199374.5282,0.684918281,1.239060829,TDxD-Chemo
410,82,239269.6817,0.810210835,1.500904845,TDxD-SG
411,83,307548.7227,1.004723068,2.08700715,Super_TDXd
412,83,103722.9743,0.480835764,1.015114205,Chemo-Chemo
413,83,154849.0193,0.569470357,1.22078308,Chemo-TDxd
414,83,195786.0268,0.637417755,1.393432724,TDxD-Chemo
415,83,230540.7911,0.718247886,1.575878881,TDxD-SG
416,84,302271.4951,1.403784977,2.316896605,Super_TDXd
417,84,95804.98211,0.542075575,0.988275963,Chemo-Chemo
418,84,126738.9035,0.591578,1.096721502,Chemo-TDxd
419,84,166802.0572,0.7741923,1.354711908,TDxD-Chemo
420,84,211336.3548,0.873604902,1.564004767,TDxD-SG
421,85,298561.6114,1.321376973,2.054030048,Super_TDXd
422,85,114668.2111,0.650875763,1.084199823,Chemo-Chemo
423,85,179790.1752,0.825242236,1.404320383,Chemo-TDxd
424,85,195880.7974,0.842448021,1.38531011,TDxD-Chemo
425,85,226970.1104,0.953542969,1.588601786,TDxD-SG
426,86,374022.9994,1.36337546,2.332386293,Super_TDXd
427,86,110710.493,0.539556671,1.016405027,Chemo-Chemo
428,86,152307.1116,0.584665592,1.126340081,Chemo-TDxd
429,86,199792.0969,0.703467549,1.322258648,TDxD-Chemo
430,86,222963.31,0.766928071,1.477129928,TDxD-SG
431,87,388201.8844,1.484392107,2.327411795,Super_TDXd
432,87,109099.8894,0.596773731,0.996086886,Chemo-Chemo
433,87,152557.2783,0.652949441,1.139988733,Chemo-TDxd
434,87,228210.2035,0.848968568,1.436686971,TDxD-Chemo
435,87,271202.8695,0.921312069,1.618353492,TDxD-SG
436,88,351617.2298,1.382435924,2.215530995,Super_TDXd
437,88,91171.61555,0.555458215,0.921047443,Chemo-Chemo
438,88,185982.5078,0.754970246,1.305932631,Chemo-TDxd
439,88,196279.8236,0.777309328,1.31262655,TDxD-Chemo
440,88,229921.1308,0.840818523,1.432871483,TDxD-SG
441,89,328579.119,1.208555398,2.09441971,Super_TDXd
442,89,92187.92662,0.424204909,0.880570741,Chemo-Chemo
443,89,190939.1674,0.59789531,1.376519198,Chemo-TDxd
444,89,194881.8516,0.682772401,1.307963885,TDxD-Chemo
445,89,212524.1236,0.721942108,1.418460454,TDxD-SG
446,90,236322.7188,0.99664344,1.913710997,Super_TDXd
447,90,105017.7951,0.499114909,1.000421514,Chemo-Chemo
448,90,148224.0727,0.590136242,1.224723838,Chemo-TDxd
449,90,157588.1751,0.632746638,1.293316975,TDxD-Chemo
450,90,171190.0919,0.652813763,1.342261294,TDxD-SG
451,91,315728.2529,1.000693643,2.037172956,Super_TDXd
452,91,92336.28494,0.390290976,0.889746207,Chemo-Chemo
453,91,143734.5485,0.453707586,1.057372137,Chemo-TDxd
454,91,163277.1427,0.500188244,1.18371067,TDxD-Chemo
455,91,215321.111,0.60499075,1.462723081,TDxD-SG
456,92,308017.1859,1.139632398,2.091987272,Super_TDXd
457,92,101405.01,0.421276326,0.893761177,Chemo-Chemo
458,92,179081.2067,0.572961841,1.278433844,Chemo-TDxd
459,92,175519.6048,0.601598535,1.201381731,TDxD-Chemo
460,92,203286.6203,0.674073601,1.383771418,TDxD-SG
461,93,253489.6967,1.028761117,1.831303687,Super_TDXd
462,93,98238.04907,0.421227984,0.866595883,Chemo-Chemo
463,93,124715.6194,0.473135986,0.976833742,Chemo-TDxd
464,93,175886.9265,0.681588109,1.263249221,TDxD-Chemo
465,93,208451.5501,0.759724863,1.443765681,TDxD-SG
466,94,323527.8446,1.341767377,2.153998531,Super_TDXd
467,94,101891.046,0.567888816,0.987276622,Chemo-Chemo
468,94,215054.9829,0.853300858,1.569674329,Chemo-TDxd
469,94,187284.9757,0.760365449,1.339055836,TDxD-Chemo
470,94,213936.887,0.835512155,1.489169941,TDxD-SG
471,95,338416.4361,1.302524925,2.186737775,Super_TDXd
472,95,113297.6341,0.59592574,1.116189194,Chemo-Chemo
473,95,174895.8328,0.671147195,1.334676982,Chemo-TDxd
474,95,203425.5612,0.767887367,1.417578185,TDxD-Chemo
475,95,231889.4958,0.806646219,1.529211866,TDxD-SG
476,96,311939.4892,1.225322224,2.219574564,Super_TDXd
477,96,99752.48292,0.62956798,1.131120255,Chemo-Chemo
478,96,152290.2495,0.710633605,1.300510408,Chemo-TDxd
479,96,194349.8733,0.773583237,1.462741421,TDxD-Chemo
480,96,236960.4203,0.868597099,1.66198949,TDxD-SG
481,97,326834.1722,1.115201513,2.130477447,Super_TDXd
482,97,108598.073,0.542047754,1.088681431,Chemo-Chemo
483,97,149592.4498,0.580362029,1.181944397,Chemo-TDxd
484,97,196724.9851,0.677950644,1.378790319,TDxD-Chemo
485,97,235876.7306,0.748026455,1.55026734,TDxD-SG
486,98,291961.0979,1.056388141,1.984161872,Super_TDXd
487,98,111583.504,0.505736716,1.020588293,Chemo-Chemo
488,98,180707.1461,0.645174937,1.361557122,Chemo-TDxd
489,98,191386.7862,0.670125972,1.352837783,TDxD-Chemo
490,98,215087.4103,0.70937352,1.447238683,TDxD-SG
491,99,332568.0046,1.035641064,2.105287775,Super_TDXd
492,99,102369.277,0.422744556,0.924025227,Chemo-Chemo
493,99,185434.9476,0.576341394,1.318533298,Chemo-TDxd
494,99,282094.0094,0.875969533,1.809261876,TDxD-Chemo
495,99,310728.5102,0.936647808,1.967059451,TDxD-SG
496,100,332218.5891,1.116334213,2.354378929,Super_TDXd
497,100,117378.747,0.458640418,1.066318152,Chemo-Chemo
498,100,199551.973,0.61783271,1.504493497,Chemo-TDxd
499,100,261060.3014,0.852560969,1.835374333,TDxD-Chemo
500,100,296525.2723,0.926304904,2.03926488,TDxD-SG
501,101,235426.4297,0.887514887,1.79354161,Super_TDXd
502,101,93227.99526,0.385787108,0.84267108,Chemo-Chemo
503,101,134682.7549,0.464268154,1.056704767,Chemo-TDxd
504,101,152234.6122,0.530871676,1.163144265,TDxD-Chemo
505,101,184454.8782,0.588310094,1.31982961,TDxD-SG
506,102,329843.5338,1.358736272,2.3893285,Super_TDXd
507,102,93759.32742,0.499301982,0.915978679,Chemo-Chemo
508,102,135870.0499,0.586111651,1.112453301,Chemo-TDxd
509,102,164552.755,0.656825607,1.249507762,TDxD-Chemo
510,102,181796.4438,0.680913309,1.302333994,TDxD-SG
511,103,332453.5318,1.276386676,2.108254102,Super_TDXd
512,103,90072.8196,0.470608294,0.878626352,Chemo-Chemo
513,103,168708.8086,0.603279993,1.18305574,Chemo-TDxd
514,103,186247.3265,0.694815415,1.262893611,TDxD-Chemo
515,103,208663.0292,0.723740447,1.329605229,TDxD-SG
516,104,287301.551,1.320567612,2.116234869,Super_TDXd
517,104,94510.86729,0.5858407,0.990932174,Chemo-Chemo
518,104,171946.3255,0.795277269,1.380125433,Chemo-TDxd
519,104,171254.8178,0.778625625,1.349624876,TDxD-Chemo
520,104,216110.1834,0.897272534,1.56829093,TDxD-SG
521,105,332297.4823,1.397506414,2.337906536,Super_TDXd
522,105,94494.99011,0.496866514,0.894279213,Chemo-Chemo
523,105,146650.401,0.63519867,1.147960444,Chemo-TDxd
524,105,165664.7155,0.678867345,1.228651253,TDxD-Chemo
525,105,200311.199,0.769660513,1.394987982,TDxD-SG
526,106,290171.1433,1.058249161,1.826432467,Super_TDXd
527,106,95239.11254,0.441240124,0.881634323,Chemo-Chemo
528,106,176991.3138,0.572138154,1.241582746,Chemo-TDxd
529,106,204806.3325,0.725098095,1.335593893,TDxD-Chemo
530,106,243078.8299,0.79353237,1.523440947,TDxD-SG
531,107,303522.9942,1.123969149,2.206257453,Super_TDXd
532,107,108843.4211,0.517405607,1.104688021,Chemo-Chemo
533,107,158927.5074,0.589197631,1.306857257,Chemo-TDxd
534,107,199422.7361,0.704726047,1.47209365,TDxD-Chemo
535,107,232149.8203,0.740268714,1.572478801,TDxD-SG
536,108,314714.9048,1.264125059,2.091155841,Super_TDXd
537,108,101430.4483,0.560963962,0.989459389,Chemo-Chemo
538,108,177174.1745,0.704446343,1.320592683,Chemo-TDxd
539,108,193939.2689,0.752191443,1.344554801,TDxD-Chemo
540,108,222901.671,0.817474116,1.489482378,TDxD-SG
541,109,331416.5578,1.187270256,2.153726347,Super_TDXd
542,109,104410.7452,0.465798671,0.906269845,Chemo-Chemo
543,109,145337.9431,0.529257899,1.047321941,Chemo-TDxd
544,109,204864.6039,0.714104985,1.37400317,TDxD-Chemo
545,109,235662.3151,0.767192579,1.489214008,TDxD-SG
546,110,229480.7437,1.147841495,1.837247448,Super_TDXd
547,110,95096.93375,0.577767705,0.992255121,Chemo-Chemo
548,110,195567.5781,0.941214595,1.666574629,Chemo-TDxd
549,110,167977.6402,0.807828655,1.344440695,TDxD-Chemo
550,110,207721.7446,0.91468842,1.535194589,TDxD-SG
551,111,375103.5562,1.117230548,2.372330744,Super_TDXd
552,111,102445.6765,0.413355912,0.951425831,Chemo-Chemo
553,111,187217.7751,0.543233853,1.284733413,Chemo-TDxd
554,111,218048.0085,0.637272991,1.411025262,TDxD-Chemo
555,111,225312.4343,0.63727626,1.411033601,TDxD-SG
556,112,325498.984,1.254580632,2.158525503,Super_TDXd
557,112,106957.8456,0.555534879,1.007060614,Chemo-Chemo
558,112,180535.5004,0.69744438,1.312084222,Chemo-TDxd
559,112,201988.5022,0.75590125,1.399960348,TDxD-Chemo
560,112,226321.9489,0.807317983,1.51039937,TDxD-SG
561,113,231547.7906,0.931403134,1.866859521,Super_TDXd
562,113,91766.12798,0.493018144,0.993285955,Chemo-Chemo
563,113,133647.4555,0.587234155,1.197905094,Chemo-TDxd
564,113,168207.7437,0.685725973,1.415659957,TDxD-Chemo
565,113,193363.9161,0.745064694,1.544466415,TDxD-SG
566,114,316353.0619,1.178899062,2.048889774,Super_TDXd
567,114,86513.84489,0.439745627,0.854987819,Chemo-Chemo
568,114,164515.2139,0.59494684,1.203943096,Chemo-TDxd
569,114,169328.4534,0.599100335,1.155077588,TDxD-Chemo
570,114,206188.5162,0.67236337,1.316753702,TDxD-SG
571,115,379133.9383,1.456790738,2.342208367,Super_TDXd
572,115,90006.47443,0.514512402,0.901470128,Chemo-Chemo
573,115,174021.6977,0.69797238,1.258038682,Chemo-TDxd
574,115,177941.036,0.68297389,1.207111566,TDxD-Chemo
575,115,225514.3278,0.796838096,1.432762126,TDxD-SG
576,116,294979.1839,1.311137581,2.202254318,Super_TDXd
577,116,100547.8909,0.52415263,0.921920507,Chemo-Chemo
578,116,157001.2388,0.685362161,1.237026063,Chemo-TDxd
579,116,151145.9814,0.617066137,1.113940366,TDxD-Chemo
580,116,198199.664,0.743847908,1.36068776,TDxD-SG
581,117,268617.7503,1.333641335,2.157470975,Super_TDXd
582,117,95564.29734,0.547613933,0.99888626,Chemo-Chemo
583,117,160201.4625,0.687024611,1.363385235,Chemo-TDxd
584,117,164954.2648,0.760982274,1.369856665,TDxD-Chemo
585,117,211711.2038,0.833308204,1.556566496,TDxD-SG
586,118,326241.4377,1.250606135,2.200899756,Super_TDXd
587,118,103196.9826,0.598707891,1.043736052,Chemo-Chemo
588,118,195286.7545,0.800136631,1.435453903,Chemo-TDxd
589,118,231041.1502,0.876547907,1.579646565,TDxD-Chemo
590,118,257066.6302,0.93521067,1.691718375,TDxD-SG
591,119,263003.2756,1.131178372,1.902578654,Super_TDXd
592,119,99251.88635,0.548430862,1.006503063,Chemo-Chemo
593,119,164153.2795,0.694501955,1.329081831,Chemo-TDxd
594,119,199463.409,0.82801259,1.467327773,TDxD-Chemo
595,119,224900.0052,0.862158307,1.542561661,TDxD-SG
596,120,339102.6114,1.276917272,2.077196339,Super_TDXd
597,120,92935.86019,0.48764741,0.913672772,Chemo-Chemo
598,120,141233.1483,0.55605513,1.085648692,Chemo-TDxd
599,120,217257.2066,0.787090354,1.370957112,TDxD-Chemo
600,120,228237.3416,0.812028364,1.431800438,TDxD-SG
601,121,286722.8865,0.93545427,1.822739793,Super_TDXd
602,121,97537.95113,0.441204104,0.912276906,Chemo-Chemo
603,121,151505.5589,0.526755286,1.111653977,Chemo-TDxd
604,121,188792.7723,0.620489246,1.280181673,TDxD-Chemo
605,121,234072.0073,0.70991953,1.48995594,TDxD-SG
606,122,369973.9296,1.37154331,2.31007923,Super_TDXd
607,122,122430.4154,0.614306172,1.113281621,Chemo-Chemo
608,122,202063.0086,0.750000291,1.433108275,Chemo-TDxd
609,122,236888.981,0.86717195,1.537380577,TDxD-Chemo
610,122,252447.4814,0.898348384,1.61015216,TDxD-SG
611,123,286354.0322,1.04679325,2.09059131,Super_TDXd
612,123,108516.621,0.484670045,0.982305954,Chemo-Chemo
613,123,174669.7218,0.612370761,1.26551194,Chemo-TDxd
614,123,195500.2763,0.707771673,1.50636978,TDxD-Chemo
615,123,214665.8722,0.73824028,1.574262354,TDxD-SG
616,124,273371.3454,1.063772037,2.155543354,Super_TDXd
617,124,116414.4111,0.517261984,1.076091051,Chemo-Chemo
618,124,156472.6491,0.612486437,1.278151578,Chemo-TDxd
619,124,185077.9021,0.689094197,1.443694984,TDxD-Chemo
620,124,234107.4958,0.79368828,1.665803346,TDxD-SG
621,125,324217.9789,1.242519725,2.194893283,Super_TDXd
622,125,100112.5526,0.540637471,1.045810983,Chemo-Chemo
623,125,160183.7295,0.637809532,1.249388806,Chemo-TDxd
624,125,208528.3344,0.809795362,1.474142238,TDxD-Chemo
625,125,228833.7422,0.833784561,1.524134031,TDxD-SG
626,126,330127.2777,1.19767046,2.273001748,Super_TDXd
627,126,93927.83943,0.478563737,1.001444657,Chemo-Chemo
628,126,148845.6807,0.555237127,1.195208661,Chemo-TDxd
629,126,181498.9037,0.628188886,1.294431319,TDxD-Chemo
630,126,220582.9324,0.728458624,1.544051002,TDxD-SG
631,127,286776.6788,1.268181605,2.153127237,Super_TDXd
632,127,85623.58722,0.468171198,0.910038382,Chemo-Chemo
633,127,114732.763,0.509463347,1.014646336,Chemo-TDxd
634,127,164362.6091,0.687814519,1.272264507,TDxD-Chemo
635,127,205742.6277,0.772595478,1.478899027,TDxD-SG
636,128,348177.1935,1.510807413,2.42243723,Super_TDXd
637,128,87665.61665,0.473537246,0.885422275,Chemo-Chemo
638,128,137090.6903,0.553398776,1.099171746,Chemo-TDxd
639,128,168483.4598,0.681368545,1.252126266,TDxD-Chemo
640,128,189156.7024,0.720337352,1.355084803,TDxD-SG
641,129,272900.0989,1.242125666,2.18426039,Super_TDXd
642,129,97865.03146,0.544048392,1.035137649,Chemo-Chemo
643,129,137146.8236,0.608136479,1.212506403,Chemo-TDxd
644,129,171519.5411,0.750020515,1.436727858,TDxD-Chemo
645,129,200690.2048,0.786456763,1.53802441,TDxD-SG
646,130,283892.917,1.084757111,1.956946301,Super_TDXd
647,130,102509.6021,0.606355152,1.048105743,Chemo-Chemo
648,130,197629.8297,0.861547071,1.512794327,Chemo-TDxd
649,130,208298.7641,0.792054424,1.478250502,TDxD-Chemo
650,130,246011.2999,0.888368735,1.650596386,TDxD-SG
651,131,246151.3377,1.291383493,2.163207182,Super_TDXd
652,131,99713.05475,0.557394219,0.94188665,Chemo-Chemo
653,131,128314.3923,0.639531279,1.102905255,Chemo-TDxd
654,131,167092.5149,0.846217436,1.532657367,TDxD-Chemo
655,131,195337.8985,0.922312075,1.676226175,TDxD-SG
656,132,255721.8724,1.071114046,1.793749577,Super_TDXd
657,132,92879.21222,0.477486229,0.880210813,Chemo-Chemo
658,132,129597.7035,0.54734827,1.019339282,Chemo-TDxd
659,132,162350.5567,0.639273195,1.139475377,TDxD-Chemo
660,132,205565.6357,0.739088632,1.345845798,TDxD-SG
661,133,313002.9847,1.11595784,2.094382667,Super_TDXd
662,133,96689.83856,0.495725629,0.9901093,Chemo-Chemo
663,133,155617.4084,0.588843389,1.209522655,Chemo-TDxd
664,133,215857.4151,0.762786785,1.552043594,TDxD-Chemo
665,133,243340.3582,0.827578627,1.705450149,TDxD-SG
666,134,277153.3076,1.327080016,2.147538623,Super_TDXd
667,134,96212.19076,0.480129322,0.895166244,Chemo-Chemo
668,134,116029.2448,0.531168227,0.982939785,Chemo-TDxd
669,134,160182.5421,0.698667873,1.215535044,TDxD-Chemo
670,134,189646.6525,0.789837293,1.398478149,TDxD-SG
671,135,280263.01,1.135947199,2.222333845,Super_TDXd
672,135,86132.85773,0.392147116,0.860602761,Chemo-Chemo
673,135,133095.702,0.491440186,1.095633323,Chemo-TDxd
674,135,148857.5942,0.568748872,1.196221869,TDxD-Chemo
675,135,173175.6656,0.620097961,1.319844923,TDxD-SG
676,136,241328.2245,0.953306459,1.710289332,Super_TDXd
677,136,88907.47809,0.432506495,0.829111517,Chemo-Chemo
678,136,135584.6533,0.542097434,1.055162758,Chemo-TDxd
679,136,154027.5022,0.590839014,1.140542284,TDxD-Chemo
680,136,207381.5746,0.715423438,1.386028851,TDxD-SG
681,137,339228.2024,1.21606147,2.178546966,Super_TDXd
682,137,86454.01396,0.472313036,0.908848335,Chemo-Chemo
683,137,142963.0457,0.543013716,1.076193146,Chemo-TDxd
684,137,204586.8757,0.74175238,1.398995712,TDxD-Chemo
685,137,214081.9693,0.74173918,1.398965447,TDxD-SG
686,138,301619.4955,1.168697243,2.254264629,Super_TDXd
687,138,100365.8196,0.524151664,1.035276154,Chemo-Chemo
688,138,138526.6016,0.579088392,1.160930659,Chemo-TDxd
689,138,193847.6604,0.749494392,1.565882445,TDxD-Chemo
690,138,207393.9575,0.751497891,1.570368473,TDxD-SG
691,139,258897.9567,0.987171297,1.874917896,Super_TDXd
692,139,88678.89625,0.388080626,0.81838687,Chemo-Chemo
693,139,201393.7382,0.731559519,1.576281002,Chemo-TDxd
694,139,199268.0998,0.755534305,1.512538118,TDxD-Chemo
695,139,238610.2761,0.832314847,1.680132231,TDxD-SG
696,140,302128.2868,1.175981262,2.013640306,Super_TDXd
697,140,96578.59011,0.466669504,0.895010959,Chemo-Chemo
698,140,141400.6572,0.548595463,1.100440379,Chemo-TDxd
699,140,183690.0856,0.679201359,1.276357418,TDxD-Chemo
700,140,219664.3047,0.753767834,1.461957078,TDxD-SG
701,141,310081.6453,1.165068231,2.120404834,Super_TDXd
702,141,107869.2628,0.507715817,0.978549347,Chemo-Chemo
703,141,188173.2282,0.695416583,1.399700231,Chemo-TDxd
704,141,189638.6575,0.682851236,1.33149425,TDxD-Chemo
705,141,215841.7429,0.764290921,1.512285952,TDxD-SG
706,142,269879.3314,1.211224129,1.823271462,Super_TDXd
707,142,93474.9415,0.607079554,0.977430035,Chemo-Chemo
708,142,178829.9726,0.823085219,1.367170588,Chemo-TDxd
709,142,216004.6326,0.969324617,1.497259027,TDxD-Chemo
710,142,242306.3108,1.034404725,1.611418003,TDxD-SG
711,143,279558.1655,1.256545039,2.142627246,Super_TDXd
712,143,97660.52027,0.540199678,0.98400902,Chemo-Chemo
713,143,141372.8717,0.621950491,1.160882853,Chemo-TDxd
714,143,169385.189,0.748310527,1.395302222,TDxD-Chemo
715,143,202148.3963,0.824010322,1.560021237,TDxD-SG
716,144,322983.7353,1.22232282,2.122448302,Super_TDXd
717,144,112986.7683,0.544799176,1.012802032,Chemo-Chemo
718,144,186919.2485,0.68937056,1.327727017,Chemo-TDxd
719,144,204338.3311,0.760939447,1.422456244,TDxD-Chemo
720,144,241578.7478,0.836253275,1.586109423,TDxD-SG
721,145,306916.9398,1.517397042,2.457427807,Super_TDXd
722,145,96893.5812,0.585084802,1.009395236,Chemo-Chemo
723,145,137476.6839,0.689923693,1.216692791,Chemo-TDxd
724,145,165228.0266,0.795646116,1.388756931,TDxD-Chemo
725,145,177996.3186,0.806124046,1.409452152,TDxD-SG
726,146,319045.0876,1.461074752,2.456408874,Super_TDXd
727,146,115497.2021,0.609142983,1.030582797,Chemo-Chemo
728,146,166815.3105,0.755660476,1.315371447,Chemo-TDxd
729,146,194780.6488,0.855695892,1.512949611,TDxD-Chemo
730,146,217697.8123,0.891501306,1.582591806,TDxD-SG
731,147,326358.4275,1.190504277,2.18281252,Super_TDXd
732,147,96014.72357,0.531917578,0.986280993,Chemo-Chemo
733,147,167079.7588,0.681330489,1.251236453,Chemo-TDxd
734,147,196726.2433,0.725649209,1.388816303,TDxD-Chemo
735,147,229792.45,0.821196705,1.558339894,TDxD-SG
736,148,320329.5599,1.27810476,2.272098047,Super_TDXd
737,148,99071.31001,0.557713733,1.001866871,Chemo-Chemo
738,148,152667.6453,0.658300406,1.19341328,Chemo-TDxd
739,148,196469.106,0.769656511,1.402415266,TDxD-Chemo
740,148,237975.5245,0.857113923,1.562130673,TDxD-SG
741,149,267484.094,1.095574771,2.036657535,Super_TDXd
742,149,102165.6018,0.448380363,0.905889911,Chemo-Chemo
743,149,118631.3602,0.465404831,0.945134129,Chemo-TDxd
744,149,160337.6281,0.611206943,1.215533925,TDxD-Chemo
745,149,197348.2399,0.704336042,1.433514459,TDxD-SG
746,150,288292.8523,1.151719116,2.140480897,Super_TDXd
